,LOAN,VALUE,DELINQ,CLAGE,DEBTINC,MISSING_DEBTINC,BAD
1389,10700,96171.0,0.0,205.00760033,41.587201191,False,0
1390,10700,47842.0,1.0,144.81717461,36.784582009,False,0
1391,10800,226000.0,0.0,236.36666667,33.77991534872112,True,0
1392,10800,107374.0,0.0,97.861325762,36.996385659,False,1
1393,10800,121994.0,0.0,270.26516526,33.658292220999996,False,0
1394,10800,61572.0,0.0,179.76627518656605,38.490246959000004,False,0
1395,10800,73077.0,1.0,179.89655998,53.584883008,False,1
1396,10800,46780.0,0.0,268.9,33.77991534872112,True,0
1397,10800,83882.0,2.0,172.79930087,38.588823585,False,0
1398,10800,80527.0,2.0,202.53743039,29.551583139,False,0
1399,10800,57742.0,1.0,129.73199214,38.042767861,False,0
1400,10800,184667.0,0.0,212.22346879,33.920789966,False,0
1401,10800,67239.0,0.0,179.76627518656605,35.265437376,False,0
1402,10800,98731.0,0.0,113.42514573,41.474073805,False,0
1403,10800,70996.0,0.0,171.75957905,33.227793593,False,0
1404,10800,78900.0,3.0,329.16666667,33.77991534872112,True,1
1405,10800,101776.04874145007,0.0,179.76627518656605,33.77991534872112,True,0
1406,10800,87400.0,0.0,101.46666667,33.77991534872112,True,1
1407,10800,66700.0,0.0,110.56666667,33.77991534872112,True,1
1408,10800,86060.0,0.0,102.66507078,30.09500969,False,0
1409,10800,108135.0,0.0,163.27383179,38.383498378,False,0
1410,10800,228670.0,0.0,75.458150356,28.370130884,False,1
1411,10800,94980.0,0.0,179.91736263,25.210739655,False,0
1412,10800,86567.0,0.0,179.83082878,40.291951983000004,False,0
1413,10800,69834.0,0.0,308.75917568,34.095785093,False,0
1414,10800,78361.0,0.0,94.518067782,28.088524645,False,0
1415,10800,39750.0,0.0,176.83333333,33.77991534872112,True,1
1416,10800,49495.0,0.0,141.16529822,21.079998939,False,0
1417,10800,92148.0,0.0,119.14584404,40.978635321999995,False,0
1418,10800,75322.0,0.0,58.89273133100001,23.875946186,False,0
1419,10800,82138.0,0.0,89.124526305,38.803146399999996,False,0
1420,10800,66979.0,1.0,346.9796514,16.48162968,False,0
1421,10800,122571.0,0.0,179.76627518656605,40.780527152,False,0
1422,10800,57224.0,0.0,68.810826166,30.518229751999996,False,0
1423,10800,72668.0,0.0,228.98545319,37.91433471,False,0
1424,10900,110000.0,2.0,103.43333333,33.77991534872112,True,1
1425,10900,66704.0,0.0,115.31274905,39.510985743,False,0
1426,10900,76207.0,0.0,179.76627518656605,22.392611597,False,0
1427,10900,83074.0,1.0,191.81512308,30.124555686,False,0
1428,10900,52355.0,0.0,248.58340866,39.204625006,False,0
1429,10900,16365.0,0.0,59.548702675,24.195903631,False,1
1430,10900,66691.0,0.0,349.75236213,34.34334852,False,0
1431,10900,70783.0,1.0,404.90439330000004,23.610124369,False,0
1432,10900,68825.0,0.0,225.88904146,34.727875189,False,0
1433,10900,35792.0,0.0,179.76627518656605,37.10471224,False,0
1434,10900,76918.0,1.0,180.81810233,29.555406533000003,False,0
1435,10900,76120.0,0.0,231.73414438,36.025683828000005,False,0
1436,10900,125179.0,0.0,177.08584488,33.849092539000004,False,0
1437,10900,61014.0,0.0,72.494660925,35.667645974,False,0
1438,10900,56529.0,1.0,78.833617625,36.174955236,False,1
1439,11000,34777.0,0.0,256.63415201,22.447943315,False,0
1440,11000,112567.0,0.0,224.71557646,39.526852362,False,0
1441,11000,61496.0,0.0,107.34006616,37.699108591999995,False,0
1442,11000,110485.0,1.0,126.77192888,40.031393322,False,1
1443,11000,88607.0,0.0,175.41182666,39.216775179,False,0
1444,11000,86586.0,0.0,241.06079106,25.21859995,False,0
1445,11000,102942.0,0.0,173.82988369999998,33.897772554,False,0
1446,11000,108653.0,0.0,206.90348089,37.743047077,False,0
1447,11000,68222.0,0.0,215.43179389,36.569347898000004,False,0
1448,11000,85505.0,0.0,240.68258102,24.404335112,False,0
1449,11000,69285.0,0.0,244.01777452,36.542570221,False,0
1450,11000,63805.0,0.0,88.606023456,38.026151095,False,0
1451,11000,61492.0,1.0,90.23032976200001,38.255862021999995,False,0
1452,11000,86214.0,0.0,352.37913787,28.030214206,False,1
1453,11000,70014.0,1.0,319.79577127,33.596170858,False,0
1454,11000,63775.0,0.0,173.16666667,33.77991534872112,True,1
1455,11000,66922.0,2.0,91.0,33.77991534872112,True,1
1456,11000,137000.0,0.0,277.0,33.77991534872112,True,0
1457,11000,29375.0,1.0,102.43333333,33.77991534872112,True,0
1458,11000,98000.0,0.0,108.53333333,33.77991534872112,True,0
1459,11000,106820.0,0.0,240.43333333,33.77991534872112,True,0
1460,11000,120000.0,0.0,125.8,33.77991534872112,True,0
1461,11000,86500.0,0.0,170.43333333,33.77991534872112,True,0
1462,11000,70438.0,1.0,115.6,33.77991534872112,True,1
1463,11000,81500.0,0.0,215.06666667,33.77991534872112,True,1
1464,11000,235000.0,0.0,123.76666667,33.77991534872112,True,1
1465,11000,68000.0,0.0,101.5,33.77991534872112,True,1
1466,11000,81250.0,5.0,123.76666667,33.77991534872112,True,1
1467,11000,63450.0,0.0,179.76627518656605,33.77991534872112,True,1
1468,11000,140000.0,0.0,116.7,33.77991534872112,True,1
1469,11000,118125.0,0.0,132.93333333,33.77991534872112,True,1
1470,11000,165096.0,0.0,440.42125368,26.904766453,False,0
1471,11000,143318.0,1.0,181.07079325,30.032845485,False,0
1472,11000,65705.0,0.0,323.19292763,33.299628394,False,0
1473,11000,108661.0,0.0,255.28741537,29.434867143,False,0
1474,11000,74887.0,1.0,242.24976115,37.680169764,False,0
1475,11000,60831.0,2.0,84.444746145,36.673648152,False,0
1476,11000,98081.0,0.0,155.37122034,42.539685706,False,0
1477,11000,64427.0,0.0,67.636289053,28.689928357,False,0
1478,11000,107245.0,0.0,115.55852962,26.91192966,False,0
1479,11000,60563.0,0.0,190.48216428,29.578148133000003,False,0
1480,11000,73223.0,2.0,197.12004536,41.441052018,False,1
1481,11000,123138.0,0.0,131.01191573,32.80374334,False,0
1482,11000,110704.0,0.0,208.89848526,39.250433285,False,0
1483,11000,68000.0,3.0,9.1,33.77991534872112,True,1
1484,11000,56851.0,0.0,308.43564919,31.075616581,False,0
1485,11000,113223.0,1.0,237.09808129,22.003376409,False,0
1486,11100,52910.0,1.0,224.48075013,34.947076581,False,0
1487,11100,71157.0,0.0,108.21716051,40.091831821999996,False,0
1488,11100,50262.0,0.0,175.75688747,22.956863758,False,0
1489,11100,77316.0,2.0,194.48489733,30.797674365,False,1
1490,11100,88112.0,1.0,179.64827359,40.670904725,False,0
1491,11100,86584.0,0.0,102.97207872,29.655713203,False,0
1492,11100,68499.0,2.0,403.96540093,21.758642612,False,0
1493,11100,26400.0,0.0,179.76627518656605,33.77991534872112,True,1
1494,11100,113913.0,1.0,167.36102992,35.763333479,False,0
1495,11100,47737.0,0.0,89.49211665799999,34.050949362,False,0
1496,11100,100139.0,0.0,108.53256364,26.099258701,False,0
1497,11100,95105.0,0.0,90.881292261,38.120810575,False,0
1498,11100,67005.0,0.0,364.37597582,36.674734318,False,0
1499,11100,85464.0,0.0,117.9983043,36.044251755,False,1
1500,11100,71376.0,1.0,250.25216481,38.483648445,False,0
1501,11100,77275.0,1.0,243.71377409,36.564119563,False,0
1502,11100,122901.0,0.0,113.68878037,33.896642978,False,0
1503,11100,86703.0,0.0,183.20620747,26.87488997,False,0
1504,11100,91741.0,1.0,93.11035269799999,40.761453071,False,1
1505,11100,89976.0,0.0,163.70355537,39.271884779000004,False,0
1506,11100,61406.0,0.0,239.05055657,20.961272939,False,0
1507,11100,101776.04874145007,0.0,179.76627518656605,26.232459223000003,False,0
1508,11100,71895.0,0.0,125.76577489,35.506774068,False,0
1509,11100,67427.0,0.0,139.51391501,35.892436102,False,0
1510,11100,102936.0,0.0,213.28149573,19.078651168,False,0
1511,11100,45550.0,0.0,109.28434579,36.159805919,False,0
1512,11100,182053.0,0.0,198.80971711,33.538726151999995,False,0
1513,11100,107561.0,1.0,226.78110513,24.190326625,False,0
1514,11100,60209.0,1.0,80.36819697600001,37.490798825,False,0
1515,11100,58837.0,0.0,80.843216818,28.793166271,False,0
1516,11200,47220.0,1.0,151.28586742,38.019135045,False,0
1517,11200,107794.0,0.0,152.92982848,39.640828981,False,0
1518,11200,113833.0,0.0,205.11724572,39.126130259,False,0
1519,11200,87351.0,0.0,224.39489458,26.129627304,False,0
1520,11200,55114.0,0.0,173.96189741,37.456622102,False,0
1521,11200,80140.0,0.0,221.41809339999998,25.462641527,False,0
1522,11200,84059.0,0.0,254.01968935,41.433943797,False,0
1523,11200,86102.0,0.0,267.97010945,22.089199918000002,False,0
1524,11200,139200.0,0.0,213.56666667,33.77991534872112,True,1
1525,11200,66710.0,0.0,144.79522043,33.8858765,False,0
1526,11200,65125.0,0.0,12.176928574000002,33.241218883,False,1
1527,11200,73003.0,0.0,226.56590487,38.339798053,False,0
1528,11200,103523.0,0.0,154.42736766,37.575436102,False,0
1529,11200,181849.0,0.0,186.249507,33.995565356,False,0
1530,11200,81922.0,1.0,120.88581123,43.159875328999995,False,1
1531,11200,48150.0,0.0,165.76801721,22.302234366,False,0
1532,11200,73140.0,1.0,399.24269191,23.374504567,False,0
1533,11300,75038.0,0.0,91.219961165,25.140279716,False,0
1534,11300,196124.0,1.0,332.72338954,40.120168319,False,0
1535,11300,79857.0,0.0,88.78915596700001,27.899267889,False,0
1536,11300,79817.0,0.0,98.224144195,25.52507894,False,0
1537,11300,66345.0,0.0,357.14381933,34.601973808000004,False,0
1538,11300,80681.0,0.0,117.37622920000001,27.694521271,False,0
1539,11300,71353.0,2.0,176.91298776,38.544441856999995,False,0
1540,11300,52911.0,0.0,229.44157776,36.334814357,False,0
1541,11300,89216.0,0.0,146.81015408,39.466964223000005,False,0
1542,11300,195105.0,1.0,356.31348584,41.634017956,False,0
1543,11300,63958.0,0.0,190.92092996,28.086854836999997,False,0
1544,11300,53683.0,1.0,129.75806208,38.425881111,False,0
1545,11300,28600.0,0.0,190.03121757,39.008673024000004,False,0
1546,11300,59900.0,0.0,91.633333333,33.77991534872112,True,1
1547,11300,71500.0,1.0,52.8,33.77991534872112,True,1
1548,11300,82021.0,3.0,173.71183851,38.556929453,False,0
1549,11300,69113.0,2.0,403.51499966,22.168244524000002,False,0
1550,11300,101984.0,0.0,112.38484554,28.298733642,False,0
1551,11300,214523.0,0.0,132.09765987,26.251830338,False,0
1552,11300,79009.0,3.0,295.33466966,28.600252229000002,False,1
1553,11300,101776.04874145007,0.0,179.76627518656605,33.77991534872112,True,1
1554,11300,100332.0,0.0,116.99879949,34.683071467,False,0
1555,11300,73121.0,0.0,179.76627518656605,22.577246193,False,0
1556,11300,100909.0,0.0,85.664833722,35.947854706,False,0
1557,11400,29374.0,0.0,207.93025578,38.955124741999995,False,0
1558,11400,38246.0,0.0,88.88697534100001,37.658388771,False,0
1559,11400,90727.0,0.0,143.10103259,42.169926729000004,False,0
1560,11400,89553.0,0.0,212.78328271,31.120132652,False,0
1561,11400,78051.0,0.0,96.292020222,27.173232225,False,0
1562,11400,72873.0,0.0,234.33024049,39.351470851,False,0
1563,11400,195284.0,0.0,354.29028718,38.143068786,False,0
1564,11400,56600.0,0.0,114.98297904,39.481662901,False,0
1565,11400,74016.0,0.0,127.62547457,33.027143556999995,False,0
1566,11400,60716.0,0.0,99.104082616,38.235312929,False,0
1567,11400,44849.0,0.0,163.27459468,23.481116639,False,0
1568,11400,27439.0,0.0,208.17711251,23.830110576,False,0
1569,11400,87684.0,1.0,229.17795924,25.489994512,False,0
1570,11400,202186.0,0.0,34.914371681999995,18.84034872,False,0
1571,11400,144830.0,0.0,271.23803732,33.251079314,False,0
1572,11400,200480.0,0.0,4.4127700608,19.112485067,False,0
1573,11400,74875.0,0.0,192.31448267,34.343755724,False,0
1574,11400,61395.0,0.0,188.88668235,26.950451284,False,0
1575,11400,80643.0,2.0,199.08772113,29.462134075999998,False,0
1576,11500,82738.0,0.0,200.41695429,34.019837691999996,False,0
1577,11500,122169.0,0.0,266.12105655,34.082178461999995,False,0
1578,11500,87547.0,0.0,191.39688748,34.368650887,False,0
1579,11500,215014.0,0.0,132.09363428,26.864568466999998,False,0
1580,11500,63337.0,1.0,193.74248539,27.623493964,False,0
1581,11500,71645.0,0.0,135.80047603,35.851614414000004,False,0
1582,11500,89099.0,0.0,169.40165199,40.174430056,False,0
1583,11500,75647.0,0.0,262.89018789,39.547882701999995,False,0
1584,11500,58336.0,0.0,173.31832075,38.191626025,False,0
1585,11500,86862.0,1.0,164.59640287,39.449692717,False,0
1586,11500,38952.0,0.0,129.7,33.77991534872112,True,1
1587,11500,75937.5,0.0,89.4,33.77991534872112,True,1
1588,11500,83000.0,0.0,179.76627518656605,33.77991534872112,True,1
1589,11500,83000.0,1.0,177.56666667,33.77991534872112,True,1
1590,11500,73636.0,0.0,162.11625392,39.791198955,False,0
1591,11500,81099.0,0.0,149.06474483,28.975940118,False,0
1592,11500,37717.0,0.0,61.915444655,30.702428546,False,0
1593,11500,118861.0,1.0,203.70020243,37.596951452,False,0
1594,11500,64037.0,0.0,354.17458076,34.355739238000005,False,0
1595,11500,69864.0,1.0,312.54739604,31.181801354,False,0
1596,11500,36922.0,1.0,103.04811711,19.020168304000002,False,0
1597,11600,94599.0,0.0,179.76627518656605,29.893621476999996,False,0
1598,11600,78851.0,3.0,201.36992202,35.795804943,False,0
1599,11600,108515.0,0.0,206.82258810000002,39.111039466,False,0
1600,11600,101776.04874145007,2.0,178.09322168,21.334651907999998,False,1
1601,11600,69774.0,0.0,91.99164592,72.264093333,False,1
1602,11600,107092.0,1.0,225.18169134,24.95259473,False,0
1603,11600,128462.0,0.0,128.12359751,37.523324709,False,0
1604,11600,33353.0,0.0,85.57207035,19.223872665,False,0
1605,11600,50000.0,0.0,78.133333333,33.77991534872112,True,0
1606,11600,72500.0,0.0,34.466666667,33.77991534872112,True,1
1607,11600,60000.0,1.0,304.36666667,33.77991534872112,True,1
1608,11600,118914.0,0.0,176.22191092,34.757740199000004,False,0
1609,11600,47042.0,0.0,158.0847883,38.477504841999995,False,0
1610,11600,56514.0,0.0,237.81896639,20.181582401,False,0
1611,11600,51821.0,0.0,247.1205918,23.661084029,False,0
1612,11600,71105.0,0.0,150.26333198,43.239187116000004,False,0
1613,11600,72460.0,0.0,255.12603024,28.945531785,False,0
1614,11600,198705.0,0.0,341.04732919,39.963258508,False,0
1615,11600,101219.0,0.0,152.249875,34.249620743,False,0
1616,11600,36474.0,1.0,93.72713803100001,37.202953562,False,0
1617,11700,58947.0,0.0,122.03036183,40.083144531,False,0
1618,11700,67940.0,4.0,204.02559324,33.77991534872112,True,1
1619,11700,91342.0,0.0,128.36067425,41.952681795,False,0
1620,11700,85090.0,0.0,192.25318228,35.064864675,False,0
1621,11700,117927.0,0.0,177.92669579,34.490564131,False,0
1622,11700,68239.0,2.0,8.055265076900001,32.012658582,False,1
1623,11700,72399.0,1.0,125.36336996,33.77991534872112,True,1
1624,11700,63646.0,0.0,194.76099992,27.610844064000002,False,0
1625,11700,80313.0,0.0,238.48646158,44.474917703,False,0
1626,11700,59097.0,0.0,74.998098598,39.49702872,False,0
1627,11700,69125.0,0.0,179.76627518656605,23.766832126999997,False,0
1628,11700,91737.0,0.0,179.76627518656605,30.330811492,False,0
1629,11700,82252.0,0.0,233.24887936,40.075275838,False,0
1630,11700,85000.0,0.0,37.566666667,33.77991534872112,True,0
1631,11700,85000.0,0.0,80.1,33.77991534872112,True,1
1632,11700,78000.0,0.0,216.06666667,33.77991534872112,True,1
1633,11700,93707.0,0.0,162.57983695,69.480650392,False,1
1634,11700,62116.0,0.0,179.76627518656605,37.010948765,False,0
1635,11700,86227.0,0.0,116.75680052,28.019227084,False,0
1636,11700,76055.0,0.0,245.29516293,28.439965842,False,0
1637,11700,74500.0,2.0,378.82581852,20.090783327,False,0
1638,11700,86987.0,0.0,198.03271759,33.931163419,False,0
1639,11700,103016.0,0.0,69.80569766800001,38.448387115,False,0
1640,11700,67931.0,0.0,199.41069924,27.616338511,False,0
1641,11700,83334.0,2.0,177.43269886,30.998694504,False,0
1642,11700,110617.0,2.0,198.54334807,38.721259448000005,False,0
1643,11700,107600.0,0.0,214.86981675,40.287411440999996,False,0
1644,11700,86216.0,0.0,175.65856785,30.253969922,False,0
1645,11800,93328.0,0.0,117.91881998,58.295989944,False,1
1646,11800,125325.0,0.0,181.17206513,33.200397325,False,0
1647,11800,61618.0,0.0,160.74993141,37.129512041999995,False,0
1648,11800,102263.0,0.0,105.25389259,36.070978869,False,0
1649,11800,108092.0,7.0,126.65823161,37.162689687,False,1
1650,11800,65769.0,0.0,357.33268218,34.327276536999996,False,0
1651,11800,30436.0,1.0,104.01163591,19.408461231,False,0
1652,11800,57132.0,0.0,74.156045076,42.81224294,False,0
1653,11800,65535.0,0.0,108.46940045,32.783483568,False,0
1654,11800,78004.0,0.0,251.14419571,43.372372819,False,0
1655,11800,82218.0,0.0,255.31353476,40.878428241,False,0
1656,11800,125552.0,0.0,148.17649241,37.884449327,False,0
1657,11800,137385.0,1.0,170.54003506,30.785003591,False,0
1658,11800,51984.0,0.0,82.527794351,40.88273326,False,0
1659,11800,59515.0,0.0,231.59994452,25.701276422,False,0
1660,11800,51246.0,0.0,305.5667157,32.500059069,False,0
1661,11800,91614.0,0.0,171.88954687,42.488517052,False,0
1662,11800,69786.0,0.0,126.78778068,41.047754879,False,0
1663,11800,110250.0,2.0,195.86291677,36.871699423,False,0
1664,11800,140781.0,0.0,170.70050749,29.942492402,False,0
1665,11900,63800.0,0.0,243.5,33.77991534872112,True,0
1666,11900,79000.0,0.0,182.6,33.77991534872112,True,1
1667,11900,54299.0,0.0,123.47114722,37.154902301999996,False,0
1668,11900,86913.0,0.0,119.85940967,38.861656969,False,0
1669,11900,109386.0,1.0,175.54256546,33.670908179,False,0
1670,11900,128780.0,0.0,60.377932903,49.418114378,False,1
1671,11900,64130.0,0.0,118.61259022,32.665746304,False,0
1672,11900,39433.0,1.0,81.394829612,35.503664257,False,0
1673,11900,87000.0,0.0,238.46666667,33.77991534872112,True,0
1674,11900,122788.0,0.0,179.76627518656605,39.430730626999996,False,0
1675,11900,68211.0,0.0,234.92961744,28.391039297,False,0
1676,11900,80963.0,0.0,239.45711772,24.534997192,False,0
1677,11900,144178.0,1.0,170.94583280000003,29.099981214,False,0
1678,11900,77870.0,0.0,69.43333333300001,33.77991534872112,True,1
1679,11900,72000.0,0.0,123.6,33.77991534872112,True,1
1680,11900,59948.0,0.0,228.0753508,25.728837383000002,False,0
1681,11900,52544.0,0.0,240.6943608,40.775677146,False,0
1682,11900,105403.0,1.0,82.639505382,36.50598321,False,0
1683,11900,48574.0,0.0,132.4016914,36.611156973,False,1
1684,11900,227295.0,0.0,239.74336633,33.776336963,False,0
1685,11900,110902.0,1.0,196.56812795,37.99899138,False,0
1686,11900,107895.0,0.0,250.46824187,30.305388108000002,False,0
1687,11900,101776.04874145007,0.0,179.76627518656605,40.932766781,False,1
1688,11900,104371.0,0.0,79.081397224,40.02421108,False,0
1689,11900,208924.0,0.0,12.752046941,18.249721916,False,0
1690,11900,143915.0,1.0,185.57266828,28.977738657,False,0
1691,11900,105454.0,0.0,92.136821036,37.525751033,False,0
1692,11900,74842.0,0.0,250.19983439,29.734874071,False,0
1693,12000,123415.0,0.0,139.01844935,38.582669884,False,0
1694,12000,126479.0,0.0,179.76627518656605,38.928315685,False,0
1695,12000,74204.0,0.0,98.591738332,24.490438355,False,0
1696,12000,59947.0,0.0,118.17993915,37.131064161,False,0
1697,12000,69076.0,0.0,83.251972039,29.632108256,False,0
1698,12000,83864.0,0.0,102.20427433,27.17193008,False,0
1699,12000,55079.0,1.0,108.63396857,40.797457548000004,False,0
1700,12000,43157.0,0.0,151.69943102,38.177742947,False,0
1701,12000,65395.0,0.0,347.12332582,16.816307486,False,0
1702,12000,68707.0,0.0,234.88798047,26.301236902,False,0
1703,12000,53079.0,0.0,259.55504435,29.397478217,False,0
1704,12000,70171.0,2.0,206.31923380000003,29.843136669,False,1
1705,12000,93757.0,1.0,91.432675908,24.459383678000002,False,0
1706,12000,121229.0,0.0,104.48259122,34.767288887,False,0
1707,12000,98139.0,0.0,156.95475827,31.700124321999997,False,0
1708,12000,89036.0,0.0,91.97034976,50.17306502899999,False,1
1709,12000,52938.0,1.0,125.928071,38.627024993,False,0
1710,12000,84595.0,2.0,198.76932508,38.090209026,False,0
1711,12000,60000.0,2.0,145.53333333,33.77991534872112,True,1
1712,12000,92900.0,0.0,115.9,33.77991534872112,True,1
1713,12000,96270.0,1.0,169.73333333,33.77991534872112,True,1
1714,12000,101776.04874145007,2.0,213.66666667,33.77991534872112,True,1
1715,12000,64000.0,0.0,262.96666667,33.77991534872112,True,0
1716,12000,135000.0,0.0,126.8,33.77991534872112,True,0
1717,12000,60200.0,0.0,176.5,33.77991534872112,True,0
1718,12000,101200.0,2.0,151.13333333,33.77991534872112,True,0
1719,12000,123385.0,0.0,170.43333333,33.77991534872112,True,0
1720,12000,93100.0,0.0,144.06666667,33.77991534872112,True,0
1721,12000,94900.0,0.0,189.7,33.77991534872112,True,0
1722,12000,175065.0,1.0,206.66666667,33.77991534872112,True,0
1723,12000,61250.0,0.0,264.8,33.77991534872112,True,0
1724,12000,63000.0,0.0,179.76627518656605,33.77991534872112,True,0
1725,12000,112125.0,0.0,143.03333333,33.77991534872112,True,0
1726,12000,106000.0,0.0,78.06666666699999,33.77991534872112,True,0
1727,12000,67800.0,0.0,199.9,33.77991534872112,True,0
1728,12000,80000.0,0.0,124.76666667,33.77991534872112,True,0
1729,12000,118750.0,3.0,153.5,33.77991534872112,True,0
1730,12000,59500.0,0.0,172.5,33.77991534872112,True,0
1731,12000,105250.0,0.0,200.9,33.77991534872112,True,0
1732,12000,54000.0,0.0,114.66666667,33.77991534872112,True,0
1733,12000,99000.0,0.0,136.0,33.77991534872112,True,0
1734,12000,80000.0,0.0,239.53333333,33.77991534872112,True,0
1735,12000,87000.0,0.0,179.76627518656605,33.77991534872112,True,1
1736,12000,111100.0,2.0,144.06666667,33.77991534872112,True,0
1737,12000,113850.0,0.0,216.13333333,33.77991534872112,True,0
1738,12000,101776.04874145007,8.0,195.83333333,33.77991534872112,True,1
1739,12000,102602.0,0.0,99.366666667,33.77991534872112,True,1
1740,12000,51900.0,0.0,247.5,33.77991534872112,True,1
1741,12000,132800.0,0.0,95.73333333299999,33.77991534872112,True,1
1742,12000,72000.0,0.0,105.5,33.77991534872112,True,1
1743,12000,139350.0,0.0,153.16666667,33.77991534872112,True,1
1744,12000,101776.04874145007,1.0,71.0,33.77991534872112,True,1
1745,12000,80000.0,4.0,123.1,33.77991534872112,True,1
1746,12000,82000.0,2.0,219.13333333,33.77991534872112,True,1
1747,12000,42845.01,1.0,65.966666667,33.77991534872112,True,1
1748,12000,89800.0,5.0,220.13333333,33.77991534872112,True,1
1749,12000,91000.0,0.0,137.0,33.77991534872112,True,1
1750,12000,58000.0,1.0,113.63333333,33.77991534872112,True,1
1751,12000,97936.0,0.0,147.91420273,41.225763159,False,0
1752,12000,82764.0,1.0,188.33742177,38.942759641,False,1
1753,12000,62960.0,0.0,288.5298732,22.423002459,False,0
1754,12000,115931.0,0.0,199.82804201,34.387943973,False,0
1755,12000,67446.0,0.0,356.93333041,37.934443412,False,0
1756,12000,114224.0,0.0,203.46897898,41.572971521999996,False,0
1757,12000,100654.0,0.0,79.677885378,33.773303262,False,0
1758,12000,75959.0,0.0,253.61692796,43.15970058,False,0
1759,12000,33879.0,0.0,121.37953588,39.69469137,False,1
1760,12000,53969.0,0.0,276.38174269,65.495243152,False,1
1761,12000,114820.0,1.0,188.14820819,36.737721285,False,0
1762,12100,86648.0,0.0,206.24709466,35.127874350999996,False,0
1763,12100,83158.0,2.0,191.56929158,29.204499555,False,0
1764,12100,76724.0,1.0,234.65854468,37.639252934,False,0
1765,12100,227171.0,0.0,67.780848026,26.990532996,False,1
1766,12100,82386.0,0.0,262.39425427,18.430472375,False,0
1767,12100,126328.0,3.0,156.31913094,39.279313253000005,False,0
1768,12100,64398.0,0.0,263.04470405,28.803982546999997,False,0
1769,12100,72647.0,0.0,109.51487945,45.304760568999995,False,1
1770,12100,102400.0,2.0,159.87451797,33.453728495,False,0
1771,12100,66410.0,0.0,176.00986434,28.548603691999997,False,0
1772,12100,75029.0,0.0,254.18965549,43.89784955,False,0
1773,12100,65565.0,0.0,166.23170863,26.644324791,False,0
1774,12100,74183.0,0.0,122.69182705,41.128085307,False,0
1775,12100,38750.0,0.0,167.4,33.77991534872112,True,1
1776,12100,33938.0,0.0,118.76666667,33.77991534872112,True,0
1777,12100,48000.0,0.0,107.53333333,33.77991534872112,True,0
1778,12100,79100.0,0.0,155.2,33.77991534872112,True,1
1779,12100,94126.0,0.0,35.53887812,38.847597080999996,False,0
1780,12100,72731.0,0.0,179.76627518656605,0.7202950067,False,0
1781,12100,90555.0,0.0,123.77662458,41.634847306,False,0
1782,12100,98881.0,0.0,102.22570446,25.782787088000003,False,0
1783,12100,66874.0,3.0,170.43863924,37.915020999,False,0
1784,12100,72773.0,0.0,270.48998006,29.495115994000003,False,0
1785,12100,113004.0,0.0,202.62253130000002,37.716646112,False,0
1786,12100,144712.0,0.0,129.51880811,37.413774661,False,0
1787,12100,79744.0,0.0,179.86634886,29.89415099,False,0
1788,12100,113744.0,2.0,139.48533969,33.943437719,False,0
1789,12100,34705.0,0.0,179.76627518656605,37.618026904000004,False,0
1790,12100,34443.0,0.0,117.64828293,21.589836378,False,0
1791,12100,72553.0,0.0,229.40617542,35.867729634,False,0
1792,12100,74539.0,0.0,200.03256163,23.130971888,False,0
1793,12200,83102.0,0.0,238.52492741,44.449670971,False,0
1794,12200,137794.0,0.0,251.15189185,33.517117221999996,False,0
1795,12200,72971.0,0.0,166.89946021,34.709643926999995,False,0
1796,12200,88473.0,0.0,234.77599668,29.097298793,False,0
1797,12200,162906.0,0.0,427.92359149,30.182122904,False,0
1798,12200,102618.0,0.0,79.730260623,34.405482343,False,0
1799,12200,109800.0,0.0,152.13333333,33.77991534872112,True,1
1800,12200,114053.0,0.0,173.5,33.77991534872112,True,0
1801,12200,232176.0,1.0,237.31576972,30.689439205,False,0
1802,12200,64736.0,0.0,249.67377106,31.635302623,False,0
1803,12200,81760.0,0.0,219.78527278,30.277005375999998,False,0
1804,12200,229929.0,0.0,223.43811683,31.370272297,False,0
1805,12200,125057.0,0.0,131.6590526,37.273139992,False,0
1806,12200,90873.0,0.0,35.973541612,39.973613155,False,0
1807,12200,87982.0,0.0,232.23699614,25.235438798,False,0
1808,12200,70400.0,0.0,169.93066352,34.629427656,False,1
1809,12200,76050.0,0.0,235.22926877,35.113185331,False,0
1810,12200,110479.0,0.0,196.92640591,43.189031502,False,0
1811,12200,111572.0,1.0,138.61008049,34.351808356,False,0
1812,12300,85209.0,0.0,173.83862388,37.824470796,False,0
1813,12300,137208.0,1.0,173.71432273,32.056072285999996,False,0
1814,12300,106107.0,0.0,120.25788605,28.774702133,False,0
1815,12300,48278.0,0.0,171.07510456,29.299550944,False,1
1816,12300,85825.0,0.0,130.02625897,27.20337824,False,0
1817,12300,179793.0,1.0,212.78299558,43.134095051,False,0
1818,12300,73023.0,1.0,251.62906201,32.876870739,False,0
1819,12300,66603.0,1.0,80.38898294,40.01910455,False,1
1820,12300,136202.0,1.0,179.8829733,30.488268105,False,0
1821,12300,104045.0,0.0,219.09048911,18.58475695,False,0
1822,12300,77079.0,0.0,242.24413818,45.394168545,False,0
1823,12300,50530.0,0.0,163.54095996,20.02628441,False,0
1824,12300,101200.0,0.0,145.06666667,33.77991534872112,True,1
1825,12300,70000.0,0.0,184.36666667,33.77991534872112,True,1
